iddepto,nomdepto,idmpio,nompio,tiporegimen,identidad,nomentidad,año,mes,total
25,25 - CUNDINAMARCA,25851,25851 - UTICA,SUBSIDIADO,CCF053,CAJA DE COMPENSACIÓN FAMILIAR DE CUNDINAMARCA COMFACUNDI,2017,Abril,3
25,25 - CUNDINAMARCA,25851,25851 - UTICA,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,2900
25,25 - CUNDINAMARCA,25851,25851 - UTICA,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,10
25,25 - CUNDINAMARCA,25851,25851 - UTICA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,6
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,CONTRIBUTIVO,EPS008,COMPENSAR   E.P.S.,2017,Abril,20
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,257
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,2
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,83
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,CONTRIBUTIVO,EPSC22,EPS  CONVIDA-CM,2017,Abril,64
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,CONTRIBUTIVO,ESSC91,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS-CM,2017,Abril,6
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,3048
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,SUBSIDIADO,EPSS08,COMPENSAR   E.P.S.-CM,2017,Abril,1
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,24
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,18
25,25 - CUNDINAMARCA,25862,25862 - VERGARA,SUBSIDIADO,ESS091,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS,2017,Abril,2316
25,25 - CUNDINAMARCA,25867,25867 - VIANÍ,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,1
25,25 - CUNDINAMARCA,25867,25867 - VIANÍ,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,262
25,25 - CUNDINAMARCA,25867,25867 - VIANÍ,CONTRIBUTIVO,EPSC22,EPS  CONVIDA-CM,2017,Abril,78
25,25 - CUNDINAMARCA,25867,25867 - VIANÍ,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,2709
25,25 - CUNDINAMARCA,25867,25867 - VIANÍ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,40
25,25 - CUNDINAMARCA,25871,25871 - VILLAGÓMEZ,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,1
25,25 - CUNDINAMARCA,25871,25871 - VILLAGÓMEZ,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,51
25,25 - CUNDINAMARCA,25871,25871 - VILLAGÓMEZ,CONTRIBUTIVO,EPSC22,EPS  CONVIDA-CM,2017,Abril,51
25,25 - CUNDINAMARCA,25871,25871 - VILLAGÓMEZ,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,1465
25,25 - CUNDINAMARCA,25871,25871 - VILLAGÓMEZ,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,1
25,25 - CUNDINAMARCA,25871,25871 - VILLAGÓMEZ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,7
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,CONTRIBUTIVO,CCFC53,CAJA DE COMPENSACION FAMILIAR DE CUNDINAMARCA COMFACUNDI-CM,2017,Abril,9
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,12
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,CONTRIBUTIVO,EPS008,COMPENSAR   E.P.S.,2017,Abril,2
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,265
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,1536
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,1
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,2
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,319
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,CONTRIBUTIVO,EPSC22,EPS  CONVIDA-CM,2017,Abril,240
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,SUBSIDIADO,CCF053,CAJA DE COMPENSACIÓN FAMILIAR DE CUNDINAMARCA COMFACUNDI,2017,Abril,704
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,9415
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,28
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,139
25,25 - CUNDINAMARCA,25873,25873 - VILLAPINZÓN,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,29
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,113
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,9592
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,CONTRIBUTIVO,EPS008,COMPENSAR   E.P.S.,2017,Abril,102
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,2974
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,3
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,2897
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,CONTRIBUTIVO,EPSC22,EPS  CONVIDA-CM,2017,Abril,362
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,1
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,CONTRIBUTIVO,ESSC91,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS-CM,2017,Abril,55
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,7212
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,222
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,SUBSIDIADO,EPSS08,COMPENSAR   E.P.S.-CM,2017,Abril,4
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,292
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,214
25,25 - CUNDINAMARCA,25875,25875 - VILLETA,SUBSIDIADO,ESS091,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS,2017,Abril,3470
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,117
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,5
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,CONTRIBUTIVO,EPS033,SALUDVIDA S.A .E.P.S,2017,Abril,30
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,1046
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,CONTRIBUTIVO,EPSC03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,71
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,CONTRIBUTIVO,EPSC22,EPS  CONVIDA-CM,2017,Abril,86
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,CONTRIBUTIVO,EPSC33,SALUDVIDA  S.A.  E.P.S.-CM,2017,Abril,1
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,SUBSIDIADO,CCF053,CAJA DE COMPENSACIÓN FAMILIAR DE CUNDINAMARCA COMFACUNDI,2017,Abril,667
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,3354
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,16
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,SUBSIDIADO,EPSM33,SALUDVIDA S.A .E.P.S -CM,2017,Abril,1
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,SUBSIDIADO,EPSS03,CAFESALUD  E.P.S.  S.A.,2017,Abril,4235
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,SUBSIDIADO,EPSS33,SALUDVIDA S.A .E.P.S,2017,Abril,846
25,25 - CUNDINAMARCA,25878,25878 - VIOTÁ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,76
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,269
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,CONTRIBUTIVO,EPS033,SALUDVIDA S.A .E.P.S,2017,Abril,63
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,47
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,CONTRIBUTIVO,EPSC22,EPS  CONVIDA-CM,2017,Abril,178
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,CONTRIBUTIVO,EPSC33,SALUDVIDA  S.A.  E.P.S.-CM,2017,Abril,11
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,CONTRIBUTIVO,ESSC91,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS-CM,2017,Abril,1
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,8345
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,SUBSIDIADO,EPSM33,SALUDVIDA S.A .E.P.S -CM,2017,Abril,23
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,37
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,SUBSIDIADO,EPSS33,SALUDVIDA S.A .E.P.S,2017,Abril,1148
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,20
25,25 - CUNDINAMARCA,25885,25885 - YACOPÍ,SUBSIDIADO,ESS091,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS,2017,Abril,661
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,66
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,309
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,2
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,261
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,CONTRIBUTIVO,EPSC22,EPS  CONVIDA-CM,2017,Abril,74
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,CONTRIBUTIVO,ESSC91,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS-CM,2017,Abril,5
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,1441
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,5
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,32
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,15
25,25 - CUNDINAMARCA,25898,25898 - ZIPACÓN,SUBSIDIADO,ESS091,ENTIDAD COOPERATIVA SOL.DE SALUD DEL NORTE DE SOACHA ECOOPSOS,2017,Abril,680
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,150
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS002,SALUD  TOTAL  S.A.  E.P.S.,2017,Abril,7525
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,18405
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,8747
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS008,COMPENSAR   E.P.S.,2017,Abril,5366
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS010,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A,2017,Abril,15426
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,4286
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,30768
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,27
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,748
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,10731
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,CONTRIBUTIVO,EPSC22,EPS  CONVIDA-CM,2017,Abril,1384
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPS022,EPS  CONVIDA,2017,Abril,18590
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,862
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPSS02,SALUD  TOTAL  S.A.  E.P.S. CM,2017,Abril,223
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,78
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPSS08,COMPENSAR   E.P.S.-CM,2017,Abril,33
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPSS10,EPS Y MEDICINA PREPAGADA SURAMERICANA S.A-CM,2017,Abril,186
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,129
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,1735
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPSS23,CRUZ BLANCA  EPS S.A.-CM,2017,Abril,20
25,25 - CUNDINAMARCA,25899,25899 - ZIPAQUIRÁ,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,373
94,94 - GUAINÍA,94001,94001 - PUERTO INÍRIDA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,2895
94,94 - GUAINÍA,94001,94001 - PUERTO INÍRIDA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,4
94,94 - GUAINÍA,94001,94001 - PUERTO INÍRIDA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,1116
94,94 - GUAINÍA,94001,94001 - PUERTO INÍRIDA,CONTRIBUTIVO,ESSC24,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.-CM,2017,Abril,497
94,94 - GUAINÍA,94001,94001 - PUERTO INÍRIDA,SUBSIDIADO,ESS024,COOPERATIVA DE SALUD Y DESARROLLO INTEGRAL ZONA SUR ORIENTAL DE CARTAGENA LTDA. COOSALUD E.S.S.,2017,Abril,21551
94,94 - GUAINÍA,94343,94343 - BARRANCO MINAS (CD.),CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,64
94,94 - GUAINÍA,94886,94886 - CACAHUAL (CD.),CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,3
94,94 - GUAINÍA,94888,94888 - MORICHAL (CD.),CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,1
95,95 - GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,6037
95,95 - GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,5
95,95 - GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,8090
95,95 - GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,CONTRIBUTIVO,EPS041,LA NUEVA EPS S.A.-CM,2017,Abril,4
95,95 - GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,1362
95,95 - GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,1672
95,95 - GUAVIARE,95001,95001 - SAN JOSÉ DEL GUAVIARE,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,32089
95,95 - GUAVIARE,95015,95015 - CALAMAR,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,1
95,95 - GUAVIARE,95015,95015 - CALAMAR,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,444
95,95 - GUAVIARE,95015,95015 - CALAMAR,CONTRIBUTIVO,EPS041,LA NUEVA EPS S.A.-CM,2017,Abril,1
95,95 - GUAVIARE,95015,95015 - CALAMAR,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,1
95,95 - GUAVIARE,95015,95015 - CALAMAR,SUBSIDIADO,EPSS33,SALUDVIDA S.A .E.P.S,2017,Abril,1
95,95 - GUAVIARE,95015,95015 - CALAMAR,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,128
95,95 - GUAVIARE,95015,95015 - CALAMAR,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,5478
95,95 - GUAVIARE,95025,95025 - EL RETORNO,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,221
95,95 - GUAVIARE,95025,95025 - EL RETORNO,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,480
95,95 - GUAVIARE,95025,95025 - EL RETORNO,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,99
95,95 - GUAVIARE,95025,95025 - EL RETORNO,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,200
95,95 - GUAVIARE,95025,95025 - EL RETORNO,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,9847
95,95 - GUAVIARE,95200,95200 - MIRAFLORES,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,2
95,95 - GUAVIARE,95200,95200 - MIRAFLORES,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,291
95,95 - GUAVIARE,95200,95200 - MIRAFLORES,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,1
95,95 - GUAVIARE,95200,95200 - MIRAFLORES,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,52
95,95 - GUAVIARE,95200,95200 - MIRAFLORES,SUBSIDIADO,EPSS41,LA NUEVA EPS S.A.,2017,Abril,4103
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,CCFC24,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""-CM",2017,Abril,2700
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EAS027,FONDO DE PASIVO SOCIAL DE LOS FERROCARRILES NALES,2017,Abril,182
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPS002,SALUD  TOTAL  S.A.  E.P.S.,2017,Abril,4
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,96098
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPS005,E.P.S.  SANITAS  S.A.,2017,Abril,33873
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPS016,COOMEVA   E.P.S.  S.A.,2017,Abril,22612
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPS017,E.P.S.  FAMISANAR  LTDA.,2017,Abril,48
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPS018,EPS SERVICIO OCCIDENTAL DE SALUD  S.A. - EPS S.O.S. S.A.,2017,Abril,15
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPS023,CRUZ BLANCA  EPS S.A.,2017,Abril,6
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPS033,SALUDVIDA S.A .E.P.S,2017,Abril,3
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,47301
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,EPSC03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,1567
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,549
41,41 - HUILA,41001,41001 - NEIVA,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,70
41,41 - HUILA,41001,41001 - NEIVA,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,101501
41,41 - HUILA,41001,41001 - NEIVA,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,7646
41,41 - HUILA,41001,41001 - NEIVA,SUBSIDIADO,EPSS02,SALUD  TOTAL  S.A.  E.P.S. CM,2017,Abril,1
41,41 - HUILA,41001,41001 - NEIVA,SUBSIDIADO,EPSS03,CAFESALUD  E.P.S.  S.A.,2017,Abril,28669
41,41 - HUILA,41001,41001 - NEIVA,SUBSIDIADO,EPSS05,E.P.S.  SANITAS  S.A.-CM,2017,Abril,502
41,41 - HUILA,41001,41001 - NEIVA,SUBSIDIADO,EPSS16,COOMEVA   E.P.S.  S.A.-CM,2017,Abril,1094
41,41 - HUILA,41001,41001 - NEIVA,SUBSIDIADO,EPSS17,E.P.S.  FAMISANAR  LTDA.-CM,2017,Abril,2
41,41 - HUILA,41001,41001 - NEIVA,SUBSIDIADO,EPSS37,NUEVA EPS S.A. -CM,2017,Abril,4655
41,41 - HUILA,41001,41001 - NEIVA,SUBSIDIADO,ESS133,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA,2017,Abril,17401
41,41 - HUILA,41006,41006 - ACEVEDO,CONTRIBUTIVO,CCFC24,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""-CM",2017,Abril,36
41,41 - HUILA,41006,41006 - ACEVEDO,CONTRIBUTIVO,EPS003,CAFESALUD  E.P.S.  S.A.,2017,Abril,363
41,41 - HUILA,41006,41006 - ACEVEDO,CONTRIBUTIVO,EPS037,LA NUEVA EPS S.A.,2017,Abril,500
41,41 - HUILA,41006,41006 - ACEVEDO,CONTRIBUTIVO,ESSC33,COOPERATIVA DE SALUD COMUNITARIA-COMPARTA-CM,2017,Abril,15
41,41 - HUILA,41006,41006 - ACEVEDO,CONTRIBUTIVO,ESSC62,ASOCIACIÓN MUTUAL LA ESPERANZA ASMET  SALUD-CM,2017,Abril,29
41,41 - HUILA,41006,41006 - ACEVEDO,SUBSIDIADO,CCF024,"CAJA DE COMPENSACIÓN FAMILIAR DEL HUILA ""COMFAMILIAR""",2017,Abril,11379
41,41 - HUILA,41006,41006 - ACEVEDO,SUBSIDIADO,EPSM03,CAFESALUD  E.P.S.  S.A.-CM,2017,Abril,157
